municipio_codigo,municipio_nombre,poblacion_empadronada,rango_edad,sexo
13,Aranjuez,546,De 80 a 84 años,Hombre
13,Aranjuez,336,De 85 a 89 años,Hombre
13,Aranjuez,93,De 90 a 94 años,Hombre
13,Aranjuez,13,De 95 a 99 años,Hombre
13,Aranjuez,3,De 100 y más años,Hombre
13,Aranjuez,1554,De 0 a 4 años,Mujer
13,Aranjuez,1824,De 5 a 9 años,Mujer
13,Aranjuez,1681,De 10 a 14 años,Mujer
13,Aranjuez,1436,De 15 a 19 años,Mujer
13,Aranjuez,1471,De 20 a 24 años,Mujer
13,Aranjuez,1603,De 25 a 29 años,Mujer
13,Aranjuez,1949,De 30 a 34 años,Mujer
13,Aranjuez,2481,De 35 a 39 años,Mujer
13,Aranjuez,2649,De 40 a 44 años,Mujer
13,Aranjuez,2432,De 45 a 49 años,Mujer
13,Aranjuez,2130,De 50 a 54 años,Mujer
13,Aranjuez,1816,De 55 a 59 años,Mujer
13,Aranjuez,1465,De 60 a 64 años,Mujer
13,Aranjuez,1378,De 65 a 69 años,Mujer
13,Aranjuez,1157,De 70 a 74 años,Mujer
13,Aranjuez,920,De 75 a 79 años,Mujer
13,Aranjuez,865,De 80 a 84 años,Mujer
13,Aranjuez,637,De 85 a 89 años,Mujer
13,Aranjuez,294,De 90 a 94 años,Mujer
13,Aranjuez,75,De 95 a 99 años,Mujer
13,Aranjuez,9,De 100 y más años,Mujer
14,Arganda del Rey,1766,De 0 a 4 años,Hombre
14,Arganda del Rey,1924,De 5 a 9 años,Hombre
14,Arganda del Rey,1615,De 10 a 14 años,Hombre
14,Arganda del Rey,1328,De 15 a 19 años,Hombre
14,Arganda del Rey,1310,De 20 a 24 años,Hombre
14,Arganda del Rey,1522,De 25 a 29 años,Hombre
14,Arganda del Rey,2145,De 30 a 34 años,Hombre
14,Arganda del Rey,2849,De 35 a 39 años,Hombre
14,Arganda del Rey,2878,De 40 a 44 años,Hombre
14,Arganda del Rey,2331,De 45 a 49 años,Hombre
14,Arganda del Rey,1805,De 50 a 54 años,Hombre
14,Arganda del Rey,1599,De 55 a 59 años,Hombre
14,Arganda del Rey,1240,De 60 a 64 años,Hombre
14,Arganda del Rey,982,De 65 a 69 años,Hombre
14,Arganda del Rey,702,De 70 a 74 años,Hombre
14,Arganda del Rey,425,De 75 a 79 años,Hombre
14,Arganda del Rey,300,De 80 a 84 años,Hombre
14,Arganda del Rey,204,De 85 a 89 años,Hombre
14,Arganda del Rey,65,De 90 a 94 años,Hombre
14,Arganda del Rey,16,De 95 a 99 años,Hombre
14,Arganda del Rey,0,De 100 y más años,Hombre
14,Arganda del Rey,1578,De 0 a 4 años,Mujer
14,Arganda del Rey,1813,De 5 a 9 años,Mujer
14,Arganda del Rey,1407,De 10 a 14 años,Mujer
14,Arganda del Rey,1220,De 15 a 19 años,Mujer
14,Arganda del Rey,1260,De 20 a 24 años,Mujer
14,Arganda del Rey,1650,De 25 a 29 años,Mujer
14,Arganda del Rey,2177,De 30 a 34 años,Mujer
14,Arganda del Rey,2749,De 35 a 39 años,Mujer
14,Arganda del Rey,2684,De 40 a 44 años,Mujer
14,Arganda del Rey,2206,De 45 a 49 años,Mujer
14,Arganda del Rey,1772,De 50 a 54 años,Mujer
14,Arganda del Rey,1612,De 55 a 59 años,Mujer
14,Arganda del Rey,1247,De 60 a 64 años,Mujer
14,Arganda del Rey,1074,De 65 a 69 años,Mujer
14,Arganda del Rey,769,De 70 a 74 años,Mujer
14,Arganda del Rey,537,De 75 a 79 años,Mujer
14,Arganda del Rey,454,De 80 a 84 años,Mujer
14,Arganda del Rey,352,De 85 a 89 años,Mujer
14,Arganda del Rey,199,De 90 a 94 años,Mujer
14,Arganda del Rey,43,De 95 a 99 años,Mujer
14,Arganda del Rey,12,De 100 y más años,Mujer
15,Arroyomolinos,1498,De 0 a 4 años,Hombre
15,Arroyomolinos,1392,De 5 a 9 años,Hombre
15,Arroyomolinos,1103,De 10 a 14 años,Hombre
15,Arroyomolinos,692,De 15 a 19 años,Hombre
15,Arroyomolinos,567,De 20 a 24 años,Hombre
15,Arroyomolinos,561,De 25 a 29 años,Hombre
15,Arroyomolinos,1122,De 30 a 34 años,Hombre
15,Arroyomolinos,2020,De 35 a 39 años,Hombre
15,Arroyomolinos,1953,De 40 a 44 años,Hombre
15,Arroyomolinos,1256,De 45 a 49 años,Hombre
15,Arroyomolinos,856,De 50 a 54 años,Hombre
15,Arroyomolinos,528,De 55 a 59 años,Hombre
15,Arroyomolinos,426,De 60 a 64 años,Hombre
15,Arroyomolinos,297,De 65 a 69 años,Hombre
15,Arroyomolinos,192,De 70 a 74 años,Hombre
15,Arroyomolinos,82,De 75 a 79 años,Hombre
15,Arroyomolinos,52,De 80 a 84 años,Hombre
15,Arroyomolinos,18,De 85 a 89 años,Hombre
15,Arroyomolinos,8,De 90 a 94 años,Hombre
15,Arroyomolinos,1,De 95 a 99 años,Hombre
15,Arroyomolinos,0,De 100 y más años,Hombre
15,Arroyomolinos,1420,De 0 a 4 años,Mujer
15,Arroyomolinos,1350,De 5 a 9 años,Mujer
15,Arroyomolinos,986,De 10 a 14 años,Mujer
15,Arroyomolinos,666,De 15 a 19 años,Mujer
15,Arroyomolinos,516,De 20 a 24 años,Mujer
15,Arroyomolinos,667,De 25 a 29 años,Mujer
15,Arroyomolinos,1339,De 30 a 34 años,Mujer
15,Arroyomolinos,2075,De 35 a 39 años,Mujer
15,Arroyomolinos,1814,De 40 a 44 años,Mujer
15,Arroyomolinos,1212,De 45 a 49 años,Mujer
15,Arroyomolinos,751,De 50 a 54 años,Mujer
15,Arroyomolinos,541,De 55 a 59 años,Mujer
15,Arroyomolinos,429,De 60 a 64 años,Mujer
15,Arroyomolinos,313,De 65 a 69 años,Mujer
15,Arroyomolinos,173,De 70 a 74 años,Mujer
15,Arroyomolinos,102,De 75 a 79 años,Mujer
15,Arroyomolinos,71,De 80 a 84 años,Mujer
15,Arroyomolinos,41,De 85 a 89 años,Mujer
15,Arroyomolinos,30,De 90 a 94 años,Mujer
15,Arroyomolinos,6,De 95 a 99 años,Mujer
15,Arroyomolinos,2,De 100 y más años,Mujer
16,Atazar (El),1,De 0 a 4 años,Hombre
16,Atazar (El),1,De 5 a 9 años,Hombre
16,Atazar (El),3,De 10 a 14 años,Hombre
16,Atazar (El),1,De 15 a 19 años,Hombre
16,Atazar (El),6,De 20 a 24 años,Hombre
16,Atazar (El),0,De 25 a 29 años,Hombre
16,Atazar (El),2,De 30 a 34 años,Hombre
16,Atazar (El),4,De 35 a 39 años,Hombre
16,Atazar (El),6,De 40 a 44 años,Hombre
16,Atazar (El),6,De 45 a 49 años,Hombre
16,Atazar (El),4,De 50 a 54 años,Hombre
16,Atazar (El),4,De 55 a 59 años,Hombre
16,Atazar (El),2,De 60 a 64 años,Hombre
16,Atazar (El),4,De 65 a 69 años,Hombre
16,Atazar (El),2,De 70 a 74 años,Hombre
16,Atazar (El),3,De 75 a 79 años,Hombre
16,Atazar (El),4,De 80 a 84 años,Hombre
16,Atazar (El),1,De 85 a 89 años,Hombre
16,Atazar (El),2,De 90 a 94 años,Hombre
16,Atazar (El),0,De 95 a 99 años,Hombre
16,Atazar (El),0,De 100 y más años,Hombre
16,Atazar (El),2,De 0 a 4 años,Mujer
16,Atazar (El),0,De 5 a 9 años,Mujer
16,Atazar (El),4,De 10 a 14 años,Mujer
16,Atazar (El),2,De 15 a 19 años,Mujer
16,Atazar (El),0,De 20 a 24 años,Mujer
16,Atazar (El),3,De 25 a 29 años,Mujer
16,Atazar (El),0,De 30 a 34 años,Mujer
16,Atazar (El),2,De 35 a 39 años,Mujer
16,Atazar (El),0,De 40 a 44 años,Mujer
16,Atazar (El),8,De 45 a 49 años,Mujer
16,Atazar (El),4,De 50 a 54 años,Mujer
16,Atazar (El),3,De 55 a 59 años,Mujer
16,Atazar (El),3,De 60 a 64 años,Mujer
16,Atazar (El),0,De 65 a 69 años,Mujer
16,Atazar (El),2,De 70 a 74 años,Mujer
16,Atazar (El),3,De 75 a 79 años,Mujer
16,Atazar (El),1,De 80 a 84 años,Mujer
16,Atazar (El),2,De 85 a 89 años,Mujer
16,Atazar (El),1,De 90 a 94 años,Mujer
16,Atazar (El),1,De 95 a 99 años,Mujer
16,Atazar (El),0,De 100 y más años,Mujer
17,Batres,35,De 0 a 4 años,Hombre
17,Batres,36,De 5 a 9 años,Hombre
17,Batres,55,De 10 a 14 años,Hombre
17,Batres,46,De 15 a 19 años,Hombre
17,Batres,35,De 20 a 24 años,Hombre
17,Batres,36,De 25 a 29 años,Hombre
17,Batres,44,De 30 a 34 años,Hombre
17,Batres,52,De 35 a 39 años,Hombre
17,Batres,75,De 40 a 44 años,Hombre
17,Batres,94,De 45 a 49 años,Hombre
17,Batres,83,De 50 a 54 años,Hombre
17,Batres,58,De 55 a 59 años,Hombre
17,Batres,59,De 60 a 64 años,Hombre
17,Batres,52,De 65 a 69 años,Hombre
17,Batres,27,De 70 a 74 años,Hombre
17,Batres,17,De 75 a 79 años,Hombre
17,Batres,12,De 80 a 84 años,Hombre
17,Batres,6,De 85 a 89 años,Hombre
17,Batres,1,De 90 a 94 años,Hombre
17,Batres,0,De 95 a 99 años,Hombre
17,Batres,0,De 100 y más años,Hombre
17,Batres,20,De 0 a 4 años,Mujer
17,Batres,45,De 5 a 9 años,Mujer
17,Batres,58,De 10 a 14 años,Mujer
17,Batres,45,De 15 a 19 años,Mujer
17,Batres,39,De 20 a 24 años,Mujer
17,Batres,30,De 25 a 29 años,Mujer
17,Batres,34,De 30 a 34 años,Mujer
17,Batres,56,De 35 a 39 años,Mujer
17,Batres,86,De 40 a 44 años,Mujer
17,Batres,89,De 45 a 49 años,Mujer
17,Batres,75,De 50 a 54 años,Mujer
17,Batres,61,De 55 a 59 años,Mujer
17,Batres,48,De 60 a 64 años,Mujer
17,Batres,35,De 65 a 69 años,Mujer
17,Batres,24,De 70 a 74 años,Mujer
17,Batres,13,De 75 a 79 años,Mujer
17,Batres,15,De 80 a 84 años,Mujer
17,Batres,6,De 85 a 89 años,Mujer
17,Batres,7,De 90 a 94 años,Mujer
17,Batres,1,De 95 a 99 años,Mujer
17,Batres,0,De 100 y más años,Mujer
18,Becerril de la Sierra,158,De 0 a 4 años,Hombre
18,Becerril de la Sierra,153,De 5 a 9 años,Hombre
18,Becerril de la Sierra,184,De 10 a 14 años,Hombre
18,Becerril de la Sierra,147,De 15 a 19 años,Hombre
18,Becerril de la Sierra,145,De 20 a 24 años,Hombre
18,Becerril de la Sierra,117,De 25 a 29 años,Hombre
18,Becerril de la Sierra,149,De 30 a 34 años,Hombre
18,Becerril de la Sierra,205,De 35 a 39 años,Hombre
18,Becerril de la Sierra,266,De 40 a 44 años,Hombre
18,Becerril de la Sierra,252,De 45 a 49 años,Hombre
18,Becerril de la Sierra,235,De 50 a 54 años,Hombre
18,Becerril de la Sierra,192,De 55 a 59 años,Hombre
18,Becerril de la Sierra,142,De 60 a 64 años,Hombre
18,Becerril de la Sierra,124,De 65 a 69 años,Hombre
18,Becerril de la Sierra,91,De 70 a 74 años,Hombre
18,Becerril de la Sierra,66,De 75 a 79 años,Hombre
18,Becerril de la Sierra,43,De 80 a 84 años,Hombre
18,Becerril de la Sierra,25,De 85 a 89 años,Hombre
18,Becerril de la Sierra,14,De 90 a 94 años,Hombre
18,Becerril de la Sierra,2,De 95 a 99 años,Hombre
18,Becerril de la Sierra,0,De 100 y más años,Hombre
18,Becerril de la Sierra,121,De 0 a 4 años,Mujer
18,Becerril de la Sierra,166,De 5 a 9 años,Mujer
18,Becerril de la Sierra,206,De 10 a 14 años,Mujer
18,Becerril de la Sierra,147,De 15 a 19 años,Mujer
18,Becerril de la Sierra,108,De 20 a 24 años,Mujer
18,Becerril de la Sierra,135,De 25 a 29 años,Mujer
18,Becerril de la Sierra,145,De 30 a 34 años,Mujer
18,Becerril de la Sierra,210,De 35 a 39 años,Mujer
18,Becerril de la Sierra,281,De 40 a 44 años,Mujer
18,Becerril de la Sierra,252,De 45 a 49 años,Mujer
18,Becerril de la Sierra,224,De 50 a 54 años,Mujer
18,Becerril de la Sierra,177,De 55 a 59 años,Mujer
18,Becerril de la Sierra,127,De 60 a 64 años,Mujer
18,Becerril de la Sierra,128,De 65 a 69 años,Mujer
18,Becerril de la Sierra,100,De 70 a 74 años,Mujer
18,Becerril de la Sierra,75,De 75 a 79 años,Mujer
18,Becerril de la Sierra,61,De 80 a 84 años,Mujer
18,Becerril de la Sierra,55,De 85 a 89 años,Mujer
18,Becerril de la Sierra,22,De 90 a 94 años,Mujer
18,Becerril de la Sierra,5,De 95 a 99 años,Mujer
18,Becerril de la Sierra,2,De 100 y más años,Mujer
19,Belmonte de Tajo,44,De 0 a 4 años,Hombre
19,Belmonte de Tajo,52,De 5 a 9 años,Hombre
19,Belmonte de Tajo,42,De 10 a 14 años,Hombre
19,Belmonte de Tajo,41,De 15 a 19 años,Hombre
19,Belmonte de Tajo,39,De 20 a 24 años,Hombre
19,Belmonte de Tajo,58,De 25 a 29 años,Hombre
19,Belmonte de Tajo,71,De 30 a 34 años,Hombre
19,Belmonte de Tajo,79,De 35 a 39 años,Hombre
19,Belmonte de Tajo,67,De 40 a 44 años,Hombre
19,Belmonte de Tajo,70,De 45 a 49 años,Hombre
19,Belmonte de Tajo,54,De 50 a 54 años,Hombre
19,Belmonte de Tajo,61,De 55 a 59 años,Hombre
19,Belmonte de Tajo,50,De 60 a 64 años,Hombre
19,Belmonte de Tajo,36,De 65 a 69 años,Hombre
19,Belmonte de Tajo,34,De 70 a 74 años,Hombre
19,Belmonte de Tajo,16,De 75 a 79 años,Hombre
19,Belmonte de Tajo,19,De 80 a 84 años,Hombre
19,Belmonte de Tajo,11,De 85 a 89 años,Hombre
19,Belmonte de Tajo,10,De 90 a 94 años,Hombre
19,Belmonte de Tajo,0,De 95 a 99 años,Hombre
19,Belmonte de Tajo,0,De 100 y más años,Hombre
19,Belmonte de Tajo,29,De 0 a 4 años,Mujer
19,Belmonte de Tajo,38,De 5 a 9 años,Mujer
19,Belmonte de Tajo,38,De 10 a 14 años,Mujer
19,Belmonte de Tajo,31,De 15 a 19 años,Mujer
19,Belmonte de Tajo,31,De 20 a 24 años,Mujer
19,Belmonte de Tajo,51,De 25 a 29 años,Mujer
19,Belmonte de Tajo,63,De 30 a 34 años,Mujer
19,Belmonte de Tajo,67,De 35 a 39 años,Mujer
19,Belmonte de Tajo,64,De 40 a 44 años,Mujer
19,Belmonte de Tajo,58,De 45 a 49 años,Mujer
19,Belmonte de Tajo,57,De 50 a 54 años,Mujer
19,Belmonte de Tajo,57,De 55 a 59 años,Mujer
19,Belmonte de Tajo,43,De 60 a 64 años,Mujer
19,Belmonte de Tajo,38,De 65 a 69 años,Mujer
19,Belmonte de Tajo,27,De 70 a 74 años,Mujer
19,Belmonte de Tajo,22,De 75 a 79 años,Mujer
19,Belmonte de Tajo,25,De 80 a 84 años,Mujer
19,Belmonte de Tajo,29,De 85 a 89 años,Mujer
19,Belmonte de Tajo,5,De 90 a 94 años,Mujer
19,Belmonte de Tajo,0,De 95 a 99 años,Mujer
19,Belmonte de Tajo,1,De 100 y más años,Mujer
21,Berrueco (El),21,De 0 a 4 años,Hombre
21,Berrueco (El),16,De 5 a 9 años,Hombre
21,Berrueco (El),20,De 10 a 14 años,Hombre
21,Berrueco (El),11,De 15 a 19 años,Hombre
21,Berrueco (El),10,De 20 a 24 años,Hombre
21,Berrueco (El),12,De 25 a 29 años,Hombre
21,Berrueco (El),21,De 30 a 34 años,Hombre
21,Berrueco (El),24,De 35 a 39 años,Hombre
21,Berrueco (El),28,De 40 a 44 años,Hombre
21,Berrueco (El),23,De 45 a 49 años,Hombre
21,Berrueco (El),27,De 50 a 54 años,Hombre
21,Berrueco (El),36,De 55 a 59 años,Hombre
21,Berrueco (El),27,De 60 a 64 años,Hombre
21,Berrueco (El),28,De 65 a 69 años,Hombre
21,Berrueco (El),34,De 70 a 74 años,Hombre
21,Berrueco (El),10,De 75 a 79 años,Hombre
21,Berrueco (El),17,De 80 a 84 años,Hombre
21,Berrueco (El),11,De 85 a 89 años,Hombre
21,Berrueco (El),7,De 90 a 94 años,Hombre
21,Berrueco (El),1,De 95 a 99 años,Hombre
21,Berrueco (El),0,De 100 y más años,Hombre
21,Berrueco (El),18,De 0 a 4 años,Mujer
21,Berrueco (El),22,De 5 a 9 años,Mujer
21,Berrueco (El),19,De 10 a 14 años,Mujer
21,Berrueco (El),16,De 15 a 19 años,Mujer
21,Berrueco (El),15,De 20 a 24 años,Mujer
21,Berrueco (El),16,De 25 a 29 años,Mujer
21,Berrueco (El),24,De 30 a 34 años,Mujer
21,Berrueco (El),34,De 35 a 39 años,Mujer
21,Berrueco (El),29,De 40 a 44 años,Mujer
21,Berrueco (El),17,De 45 a 49 años,Mujer
21,Berrueco (El),19,De 50 a 54 años,Mujer
21,Berrueco (El),23,De 55 a 59 años,Mujer
21,Berrueco (El),17,De 60 a 64 años,Mujer
21,Berrueco (El),14,De 65 a 69 años,Mujer
21,Berrueco (El),11,De 70 a 74 años,Mujer
21,Berrueco (El),19,De 75 a 79 años,Mujer
21,Berrueco (El),18,De 80 a 84 años,Mujer
21,Berrueco (El),16,De 85 a 89 años,Mujer
21,Berrueco (El),10,De 90 a 94 años,Mujer
21,Berrueco (El),2,De 95 a 99 años,Mujer
21,Berrueco (El),0,De 100 y más años,Mujer
20,Berzosa del Lozoya,1,De 0 a 4 años,Hombre
20,Berzosa del Lozoya,4,De 5 a 9 años,Hombre
20,Berzosa del Lozoya,11,De 10 a 14 años,Hombre
20,Berzosa del Lozoya,13,De 15 a 19 años,Hombre
20,Berzosa del Lozoya,7,De 20 a 24 años,Hombre
20,Berzosa del Lozoya,5,De 25 a 29 años,Hombre
20,Berzosa del Lozoya,4,De 30 a 34 años,Hombre
20,Berzosa del Lozoya,10,De 35 a 39 años,Hombre
20,Berzosa del Lozoya,7,De 40 a 44 años,Hombre
20,Berzosa del Lozoya,10,De 45 a 49 años,Hombre
20,Berzosa del Lozoya,12,De 50 a 54 años,Hombre
20,Berzosa del Lozoya,10,De 55 a 59 años,Hombre
20,Berzosa del Lozoya,10,De 60 a 64 años,Hombre
20,Berzosa del Lozoya,4,De 65 a 69 años,Hombre
20,Berzosa del Lozoya,5,De 70 a 74 años,Hombre
20,Berzosa del Lozoya,3,De 75 a 79 años,Hombre
20,Berzosa del Lozoya,2,De 80 a 84 años,Hombre
20,Berzosa del Lozoya,1,De 85 a 89 años,Hombre
20,Berzosa del Lozoya,1,De 90 a 94 años,Hombre
20,Berzosa del Lozoya,0,De 95 a 99 años,Hombre
20,Berzosa del Lozoya,0,De 100 y más años,Hombre
20,Berzosa del Lozoya,2,De 0 a 4 años,Mujer
20,Berzosa del Lozoya,1,De 5 a 9 años,Mujer
20,Berzosa del Lozoya,9,De 10 a 14 años,Mujer
20,Berzosa del Lozoya,6,De 15 a 19 años,Mujer
20,Berzosa del Lozoya,2,De 20 a 24 años,Mujer
20,Berzosa del Lozoya,3,De 25 a 29 años,Mujer
20,Berzosa del Lozoya,4,De 30 a 34 años,Mujer
20,Berzosa del Lozoya,5,De 35 a 39 años,Mujer
20,Berzosa del Lozoya,4,De 40 a 44 años,Mujer
20,Berzosa del Lozoya,6,De 45 a 49 años,Mujer
20,Berzosa del Lozoya,7,De 50 a 54 años,Mujer
20,Berzosa del Lozoya,6,De 55 a 59 años,Mujer
20,Berzosa del Lozoya,9,De 60 a 64 años,Mujer
20,Berzosa del Lozoya,4,De 65 a 69 años,Mujer
20,Berzosa del Lozoya,4,De 70 a 74 años,Mujer
20,Berzosa del Lozoya,0,De 75 a 79 años,Mujer
20,Berzosa del Lozoya,1,De 80 a 84 años,Mujer
20,Berzosa del Lozoya,4,De 85 a 89 años,Mujer
20,Berzosa del Lozoya,4,De 90 a 94 años,Mujer
20,Berzosa del Lozoya,1,De 95 a 99 años,Mujer
20,Berzosa del Lozoya,1,De 100 y más años,Mujer
22,Boadilla del Monte,1540,De 0 a 4 años,Hombre
22,Boadilla del Monte,2201,De 5 a 9 años,Hombre
22,Boadilla del Monte,2522,De 10 a 14 años,Hombre
22,Boadilla del Monte,1673,De 15 a 19 años,Hombre
22,Boadilla del Monte,1233,De 20 a 24 años,Hombre
22,Boadilla del Monte,941,De 25 a 29 años,Hombre
22,Boadilla del Monte,1073,De 30 a 34 años,Hombre
22,Boadilla del Monte,1619,De 35 a 39 años,Hombre
22,Boadilla del Monte,2568,De 40 a 44 años,Hombre
22,Boadilla del Monte,2909,De 45 a 49 años,Hombre
22,Boadilla del Monte,2071,De 50 a 54 años,Hombre
22,Boadilla del Monte,1407,De 55 a 59 años,Hombre
22,Boadilla del Monte,895,De 60 a 64 años,Hombre
22,Boadilla del Monte,827,De 65 a 69 años,Hombre
22,Boadilla del Monte,697,De 70 a 74 años,Hombre
22,Boadilla del Monte,438,De 75 a 79 años,Hombre
22,Boadilla del Monte,317,De 80 a 84 años,Hombre
22,Boadilla del Monte,155,De 85 a 89 años,Hombre
22,Boadilla del Monte,59,De 90 a 94 años,Hombre
22,Boadilla del Monte,18,De 95 a 99 años,Hombre
22,Boadilla del Monte,0,De 100 y más años,Hombre
22,Boadilla del Monte,1445,De 0 a 4 años,Mujer
22,Boadilla del Monte,2156,De 5 a 9 años,Mujer
22,Boadilla del Monte,2386,De 10 a 14 años,Mujer
22,Boadilla del Monte,1601,De 15 a 19 años,Mujer
22,Boadilla del Monte,1173,De 20 a 24 años,Mujer
22,Boadilla del Monte,987,De 25 a 29 años,Mujer
22,Boadilla del Monte,1255,De 30 a 34 años,Mujer
22,Boadilla del Monte,1939,De 35 a 39 años,Mujer
22,Boadilla del Monte,2993,De 40 a 44 años,Mujer
22,Boadilla del Monte,3023,De 45 a 49 años,Mujer
22,Boadilla del Monte,1975,De 50 a 54 años,Mujer
22,Boadilla del Monte,1366,De 55 a 59 años,Mujer
22,Boadilla del Monte,964,De 60 a 64 años,Mujer
22,Boadilla del Monte,964,De 65 a 69 años,Mujer
22,Boadilla del Monte,770,De 70 a 74 años,Mujer
22,Boadilla del Monte,472,De 75 a 79 años,Mujer
22,Boadilla del Monte,372,De 80 a 84 años,Mujer
22,Boadilla del Monte,247,De 85 a 89 años,Mujer
22,Boadilla del Monte,167,De 90 a 94 años,Mujer
22,Boadilla del Monte,34,De 95 a 99 años,Mujer
22,Boadilla del Monte,11,De 100 y más años,Mujer
23,Boalo (El),229,De 0 a 4 años,Hombre
23,Boalo (El),299,De 5 a 9 años,Hombre
23,Boalo (El),281,De 10 a 14 años,Hombre
23,Boalo (El),187,De 15 a 19 años,Hombre
23,Boalo (El),128,De 20 a 24 años,Hombre
23,Boalo (El),151,De 25 a 29 años,Hombre
23,Boalo (El),178,De 30 a 34 años,Hombre
23,Boalo (El),312,De 35 a 39 años,Hombre
23,Boalo (El),445,De 40 a 44 años,Hombre
23,Boalo (El),425,De 45 a 49 años,Hombre
23,Boalo (El),300,De 50 a 54 años,Hombre
23,Boalo (El),216,De 55 a 59 años,Hombre
23,Boalo (El),172,De 60 a 64 años,Hombre
23,Boalo (El),151,De 65 a 69 años,Hombre
23,Boalo (El),110,De 70 a 74 años,Hombre
23,Boalo (El),58,De 75 a 79 años,Hombre
23,Boalo (El),35,De 80 a 84 años,Hombre
23,Boalo (El),28,De 85 a 89 años,Hombre
23,Boalo (El),13,De 90 a 94 años,Hombre
23,Boalo (El),6,De 95 a 99 años,Hombre
23,Boalo (El),0,De 100 y más años,Hombre
23,Boalo (El),239,De 0 a 4 años,Mujer
23,Boalo (El),282,De 5 a 9 años,Mujer
23,Boalo (El),260,De 10 a 14 años,Mujer
23,Boalo (El),152,De 15 a 19 años,Mujer
23,Boalo (El),133,De 20 a 24 años,Mujer
23,Boalo (El),159,De 25 a 29 años,Mujer
23,Boalo (El),179,De 30 a 34 años,Mujer
23,Boalo (El),343,De 35 a 39 años,Mujer
23,Boalo (El),456,De 40 a 44 años,Mujer
23,Boalo (El),382,De 45 a 49 años,Mujer
23,Boalo (El),279,De 50 a 54 años,Mujer
23,Boalo (El),190,De 55 a 59 años,Mujer
23,Boalo (El),139,De 60 a 64 años,Mujer
23,Boalo (El),126,De 65 a 69 años,Mujer
23,Boalo (El),114,De 70 a 74 años,Mujer
23,Boalo (El),62,De 75 a 79 años,Mujer
23,Boalo (El),62,De 80 a 84 años,Mujer
23,Boalo (El),48,De 85 a 89 años,Mujer
23,Boalo (El),18,De 90 a 94 años,Mujer
23,Boalo (El),9,De 95 a 99 años,Mujer
23,Boalo (El),2,De 100 y más años,Mujer
24,Braojos,5,De 0 a 4 años,Hombre
24,Braojos,6,De 5 a 9 años,Hombre
24,Braojos,3,De 10 a 14 años,Hombre
24,Braojos,9,De 15 a 19 años,Hombre
24,Braojos,10,De 20 a 24 años,Hombre
24,Braojos,7,De 25 a 29 años,Hombre
24,Braojos,6,De 30 a 34 años,Hombre
24,Braojos,13,De 35 a 39 años,Hombre
24,Braojos,5,De 40 a 44 años,Hombre
24,Braojos,12,De 45 a 49 años,Hombre
24,Braojos,12,De 50 a 54 años,Hombre
24,Braojos,10,De 55 a 59 años,Hombre
24,Braojos,6,De 60 a 64 años,Hombre
24,Braojos,4,De 65 a 69 años,Hombre
24,Braojos,5,De 70 a 74 años,Hombre
24,Braojos,3,De 75 a 79 años,Hombre
24,Braojos,5,De 80 a 84 años,Hombre
24,Braojos,1,De 85 a 89 años,Hombre
24,Braojos,0,De 90 a 94 años,Hombre
24,Braojos,0,De 95 a 99 años,Hombre
24,Braojos,0,De 100 y más años,Hombre
24,Braojos,1,De 0 a 4 años,Mujer
24,Braojos,3,De 5 a 9 años,Mujer
24,Braojos,5,De 10 a 14 años,Mujer
24,Braojos,9,De 15 a 19 años,Mujer
24,Braojos,7,De 20 a 24 años,Mujer
24,Braojos,4,De 25 a 29 años,Mujer
24,Braojos,6,De 30 a 34 años,Mujer
24,Braojos,5,De 35 a 39 años,Mujer
24,Braojos,6,De 40 a 44 años,Mujer
24,Braojos,9,De 45 a 49 años,Mujer
24,Braojos,11,De 50 a 54 años,Mujer
24,Braojos,2,De 55 a 59 años,Mujer
24,Braojos,5,De 60 a 64 años,Mujer
24,Braojos,4,De 65 a 69 años,Mujer
24,Braojos,2,De 70 a 74 años,Mujer
24,Braojos,2,De 75 a 79 años,Mujer
24,Braojos,1,De 80 a 84 años,Mujer
24,Braojos,4,De 85 a 89 años,Mujer
24,Braojos,0,De 90 a 94 años,Mujer
24,Braojos,0,De 95 a 99 años,Mujer
24,Braojos,0,De 100 y más años,Mujer
25,Brea de Tajo,10,De 0 a 4 años,Hombre
25,Brea de Tajo,13,De 5 a 9 años,Hombre
25,Brea de Tajo,14,De 10 a 14 años,Hombre
25,Brea de Tajo,28,De 15 a 19 años,Hombre
25,Brea de Tajo,26,De 20 a 24 años,Hombre
25,Brea de Tajo,13,De 25 a 29 años,Hombre
25,Brea de Tajo,16,De 30 a 34 años,Hombre
25,Brea de Tajo,12,De 35 a 39 años,Hombre
25,Brea de Tajo,26,De 40 a 44 años,Hombre
25,Brea de Tajo,21,De 45 a 49 años,Hombre
25,Brea de Tajo,20,De 50 a 54 años,Hombre
25,Brea de Tajo,17,De 55 a 59 años,Hombre
25,Brea de Tajo,18,De 60 a 64 años,Hombre
25,Brea de Tajo,17,De 65 a 69 años,Hombre
25,Brea de Tajo,17,De 70 a 74 años,Hombre
25,Brea de Tajo,7,De 75 a 79 años,Hombre
25,Brea de Tajo,22,De 80 a 84 años,Hombre
25,Brea de Tajo,6,De 85 a 89 años,Hombre
25,Brea de Tajo,5,De 90 a 94 años,Hombre
25,Brea de Tajo,0,De 95 a 99 años,Hombre
