municipio_codigo;municipio_nombre;sexo;rango_edad;poblacion_empadronada
13;Aranjuez;Hombre;De 90 a 94 años;93
13;Aranjuez;Hombre;De 95 a 99 años;13
13;Aranjuez;Hombre;De 100 y más años;3
13;Aranjuez;Mujer;De 0 a 4 años;1554
13;Aranjuez;Mujer;De 5 a 9 años;1824
13;Aranjuez;Mujer;De 10 a 14 años;1681
13;Aranjuez;Mujer;De 15 a 19 años;1436
13;Aranjuez;Mujer;De 20 a 24 años;1471
13;Aranjuez;Mujer;De 25 a 29 años;1603
13;Aranjuez;Mujer;De 30 a 34 años;1949
13;Aranjuez;Mujer;De 35 a 39 años;2481
13;Aranjuez;Mujer;De 40 a 44 años;2649
13;Aranjuez;Mujer;De 45 a 49 años;2432
13;Aranjuez;Mujer;De 50 a 54 años;2130
13;Aranjuez;Mujer;De 55 a 59 años;1816
13;Aranjuez;Mujer;De 60 a 64 años;1465
13;Aranjuez;Mujer;De 65 a 69 años;1378
13;Aranjuez;Mujer;De 70 a 74 años;1157
13;Aranjuez;Mujer;De 75 a 79 años;920
13;Aranjuez;Mujer;De 80 a 84 años;865
13;Aranjuez;Mujer;De 85 a 89 años;637
13;Aranjuez;Mujer;De 90 a 94 años;294
13;Aranjuez;Mujer;De 95 a 99 años;75
13;Aranjuez;Mujer;De 100 y más años;9
14;Arganda del Rey;Hombre;De 0 a 4 años;1766
14;Arganda del Rey;Hombre;De 5 a 9 años;1924
14;Arganda del Rey;Hombre;De 10 a 14 años;1615
14;Arganda del Rey;Hombre;De 15 a 19 años;1328
14;Arganda del Rey;Hombre;De 20 a 24 años;1310
14;Arganda del Rey;Hombre;De 25 a 29 años;1522
14;Arganda del Rey;Hombre;De 30 a 34 años;2145
14;Arganda del Rey;Hombre;De 35 a 39 años;2849
14;Arganda del Rey;Hombre;De 40 a 44 años;2878
14;Arganda del Rey;Hombre;De 45 a 49 años;2331
14;Arganda del Rey;Hombre;De 50 a 54 años;1805
14;Arganda del Rey;Hombre;De 55 a 59 años;1599
14;Arganda del Rey;Hombre;De 60 a 64 años;1240
14;Arganda del Rey;Hombre;De 65 a 69 años;982
14;Arganda del Rey;Hombre;De 70 a 74 años;702
14;Arganda del Rey;Hombre;De 75 a 79 años;425
14;Arganda del Rey;Hombre;De 80 a 84 años;300
14;Arganda del Rey;Hombre;De 85 a 89 años;204
14;Arganda del Rey;Hombre;De 90 a 94 años;65
14;Arganda del Rey;Hombre;De 95 a 99 años;16
14;Arganda del Rey;Hombre;De 100 y más años;0
14;Arganda del Rey;Mujer;De 0 a 4 años;1578
14;Arganda del Rey;Mujer;De 5 a 9 años;1813
14;Arganda del Rey;Mujer;De 10 a 14 años;1407
14;Arganda del Rey;Mujer;De 15 a 19 años;1220
14;Arganda del Rey;Mujer;De 20 a 24 años;1260
14;Arganda del Rey;Mujer;De 25 a 29 años;1650
14;Arganda del Rey;Mujer;De 30 a 34 años;2177
14;Arganda del Rey;Mujer;De 35 a 39 años;2749
14;Arganda del Rey;Mujer;De 40 a 44 años;2684
14;Arganda del Rey;Mujer;De 45 a 49 años;2206
14;Arganda del Rey;Mujer;De 50 a 54 años;1772
14;Arganda del Rey;Mujer;De 55 a 59 años;1612
14;Arganda del Rey;Mujer;De 60 a 64 años;1247
14;Arganda del Rey;Mujer;De 65 a 69 años;1074
14;Arganda del Rey;Mujer;De 70 a 74 años;769
14;Arganda del Rey;Mujer;De 75 a 79 años;537
14;Arganda del Rey;Mujer;De 80 a 84 años;454
14;Arganda del Rey;Mujer;De 85 a 89 años;352
14;Arganda del Rey;Mujer;De 90 a 94 años;199
14;Arganda del Rey;Mujer;De 95 a 99 años;43
14;Arganda del Rey;Mujer;De 100 y más años;12
15;Arroyomolinos;Hombre;De 0 a 4 años;1498
15;Arroyomolinos;Hombre;De 5 a 9 años;1392
15;Arroyomolinos;Hombre;De 10 a 14 años;1103
15;Arroyomolinos;Hombre;De 15 a 19 años;692
15;Arroyomolinos;Hombre;De 20 a 24 años;567
15;Arroyomolinos;Hombre;De 25 a 29 años;561
15;Arroyomolinos;Hombre;De 30 a 34 años;1122
15;Arroyomolinos;Hombre;De 35 a 39 años;2020
15;Arroyomolinos;Hombre;De 40 a 44 años;1953
15;Arroyomolinos;Hombre;De 45 a 49 años;1256
15;Arroyomolinos;Hombre;De 50 a 54 años;856
15;Arroyomolinos;Hombre;De 55 a 59 años;528
15;Arroyomolinos;Hombre;De 60 a 64 años;426
15;Arroyomolinos;Hombre;De 65 a 69 años;297
15;Arroyomolinos;Hombre;De 70 a 74 años;192
15;Arroyomolinos;Hombre;De 75 a 79 años;82
15;Arroyomolinos;Hombre;De 80 a 84 años;52
15;Arroyomolinos;Hombre;De 85 a 89 años;18
15;Arroyomolinos;Hombre;De 90 a 94 años;8
15;Arroyomolinos;Hombre;De 95 a 99 años;1
15;Arroyomolinos;Hombre;De 100 y más años;0
15;Arroyomolinos;Mujer;De 0 a 4 años;1420
15;Arroyomolinos;Mujer;De 5 a 9 años;1350
15;Arroyomolinos;Mujer;De 10 a 14 años;986
15;Arroyomolinos;Mujer;De 15 a 19 años;666
15;Arroyomolinos;Mujer;De 20 a 24 años;516
15;Arroyomolinos;Mujer;De 25 a 29 años;667
15;Arroyomolinos;Mujer;De 30 a 34 años;1339
15;Arroyomolinos;Mujer;De 35 a 39 años;2075
15;Arroyomolinos;Mujer;De 40 a 44 años;1814
15;Arroyomolinos;Mujer;De 45 a 49 años;1212
15;Arroyomolinos;Mujer;De 50 a 54 años;751
15;Arroyomolinos;Mujer;De 55 a 59 años;541
15;Arroyomolinos;Mujer;De 60 a 64 años;429
15;Arroyomolinos;Mujer;De 65 a 69 años;313
15;Arroyomolinos;Mujer;De 70 a 74 años;173
15;Arroyomolinos;Mujer;De 75 a 79 años;102
15;Arroyomolinos;Mujer;De 80 a 84 años;71
15;Arroyomolinos;Mujer;De 85 a 89 años;41
15;Arroyomolinos;Mujer;De 90 a 94 años;30
15;Arroyomolinos;Mujer;De 95 a 99 años;6
15;Arroyomolinos;Mujer;De 100 y más años;2
16;Atazar (El);Hombre;De 0 a 4 años;1
16;Atazar (El);Hombre;De 5 a 9 años;1
16;Atazar (El);Hombre;De 10 a 14 años;3
16;Atazar (El);Hombre;De 15 a 19 años;1
16;Atazar (El);Hombre;De 20 a 24 años;6
16;Atazar (El);Hombre;De 25 a 29 años;0
16;Atazar (El);Hombre;De 30 a 34 años;2
16;Atazar (El);Hombre;De 35 a 39 años;4
16;Atazar (El);Hombre;De 40 a 44 años;6
16;Atazar (El);Hombre;De 45 a 49 años;6
16;Atazar (El);Hombre;De 50 a 54 años;4
16;Atazar (El);Hombre;De 55 a 59 años;4
16;Atazar (El);Hombre;De 60 a 64 años;2
16;Atazar (El);Hombre;De 65 a 69 años;4
16;Atazar (El);Hombre;De 70 a 74 años;2
16;Atazar (El);Hombre;De 75 a 79 años;3
16;Atazar (El);Hombre;De 80 a 84 años;4
16;Atazar (El);Hombre;De 85 a 89 años;1
16;Atazar (El);Hombre;De 90 a 94 años;2
16;Atazar (El);Hombre;De 95 a 99 años;0
16;Atazar (El);Hombre;De 100 y más años;0
16;Atazar (El);Mujer;De 0 a 4 años;2
16;Atazar (El);Mujer;De 5 a 9 años;0
16;Atazar (El);Mujer;De 10 a 14 años;4
16;Atazar (El);Mujer;De 15 a 19 años;2
16;Atazar (El);Mujer;De 20 a 24 años;0
16;Atazar (El);Mujer;De 25 a 29 años;3
16;Atazar (El);Mujer;De 30 a 34 años;0
16;Atazar (El);Mujer;De 35 a 39 años;2
16;Atazar (El);Mujer;De 40 a 44 años;0
16;Atazar (El);Mujer;De 45 a 49 años;8
16;Atazar (El);Mujer;De 50 a 54 años;4
16;Atazar (El);Mujer;De 55 a 59 años;3
16;Atazar (El);Mujer;De 60 a 64 años;3
16;Atazar (El);Mujer;De 65 a 69 años;0
16;Atazar (El);Mujer;De 70 a 74 años;2
16;Atazar (El);Mujer;De 75 a 79 años;3
16;Atazar (El);Mujer;De 80 a 84 años;1
16;Atazar (El);Mujer;De 85 a 89 años;2
16;Atazar (El);Mujer;De 90 a 94 años;1
16;Atazar (El);Mujer;De 95 a 99 años;1
16;Atazar (El);Mujer;De 100 y más años;0
17;Batres;Hombre;De 0 a 4 años;35
17;Batres;Hombre;De 5 a 9 años;36
17;Batres;Hombre;De 10 a 14 años;55
17;Batres;Hombre;De 15 a 19 años;46
17;Batres;Hombre;De 20 a 24 años;35
17;Batres;Hombre;De 25 a 29 años;36
17;Batres;Hombre;De 30 a 34 años;44
17;Batres;Hombre;De 35 a 39 años;52
17;Batres;Hombre;De 40 a 44 años;75
17;Batres;Hombre;De 45 a 49 años;94
17;Batres;Hombre;De 50 a 54 años;83
17;Batres;Hombre;De 55 a 59 años;58
17;Batres;Hombre;De 60 a 64 años;59
17;Batres;Hombre;De 65 a 69 años;52
17;Batres;Hombre;De 70 a 74 años;27
17;Batres;Hombre;De 75 a 79 años;17
17;Batres;Hombre;De 80 a 84 años;12
17;Batres;Hombre;De 85 a 89 años;6
17;Batres;Hombre;De 90 a 94 años;1
17;Batres;Hombre;De 95 a 99 años;0
17;Batres;Hombre;De 100 y más años;0
17;Batres;Mujer;De 0 a 4 años;20
17;Batres;Mujer;De 5 a 9 años;45
17;Batres;Mujer;De 10 a 14 años;58
17;Batres;Mujer;De 15 a 19 años;45
17;Batres;Mujer;De 20 a 24 años;39
17;Batres;Mujer;De 25 a 29 años;30
17;Batres;Mujer;De 30 a 34 años;34
17;Batres;Mujer;De 35 a 39 años;56
17;Batres;Mujer;De 40 a 44 años;86
17;Batres;Mujer;De 45 a 49 años;89
17;Batres;Mujer;De 50 a 54 años;75
17;Batres;Mujer;De 55 a 59 años;61
17;Batres;Mujer;De 60 a 64 años;48
17;Batres;Mujer;De 65 a 69 años;35
17;Batres;Mujer;De 70 a 74 años;24
17;Batres;Mujer;De 75 a 79 años;13
17;Batres;Mujer;De 80 a 84 años;15
17;Batres;Mujer;De 85 a 89 años;6
17;Batres;Mujer;De 90 a 94 años;7
17;Batres;Mujer;De 95 a 99 años;1
17;Batres;Mujer;De 100 y más años;0
18;Becerril de la Sierra;Hombre;De 0 a 4 años;158
18;Becerril de la Sierra;Hombre;De 5 a 9 años;153
18;Becerril de la Sierra;Hombre;De 10 a 14 años;184
18;Becerril de la Sierra;Hombre;De 15 a 19 años;147
18;Becerril de la Sierra;Hombre;De 20 a 24 años;145
18;Becerril de la Sierra;Hombre;De 25 a 29 años;117
18;Becerril de la Sierra;Hombre;De 30 a 34 años;149
18;Becerril de la Sierra;Hombre;De 35 a 39 años;205
18;Becerril de la Sierra;Hombre;De 40 a 44 años;266
18;Becerril de la Sierra;Hombre;De 45 a 49 años;252
18;Becerril de la Sierra;Hombre;De 50 a 54 años;235
18;Becerril de la Sierra;Hombre;De 55 a 59 años;192
18;Becerril de la Sierra;Hombre;De 60 a 64 años;142
18;Becerril de la Sierra;Hombre;De 65 a 69 años;124
18;Becerril de la Sierra;Hombre;De 70 a 74 años;91
18;Becerril de la Sierra;Hombre;De 75 a 79 años;66
18;Becerril de la Sierra;Hombre;De 80 a 84 años;43
18;Becerril de la Sierra;Hombre;De 85 a 89 años;25
18;Becerril de la Sierra;Hombre;De 90 a 94 años;14
18;Becerril de la Sierra;Hombre;De 95 a 99 años;2
18;Becerril de la Sierra;Hombre;De 100 y más años;0
18;Becerril de la Sierra;Mujer;De 0 a 4 años;121
18;Becerril de la Sierra;Mujer;De 5 a 9 años;166
18;Becerril de la Sierra;Mujer;De 10 a 14 años;206
18;Becerril de la Sierra;Mujer;De 15 a 19 años;147
18;Becerril de la Sierra;Mujer;De 20 a 24 años;108
18;Becerril de la Sierra;Mujer;De 25 a 29 años;135
18;Becerril de la Sierra;Mujer;De 30 a 34 años;145
18;Becerril de la Sierra;Mujer;De 35 a 39 años;210
18;Becerril de la Sierra;Mujer;De 40 a 44 años;281
18;Becerril de la Sierra;Mujer;De 45 a 49 años;252
18;Becerril de la Sierra;Mujer;De 50 a 54 años;224
18;Becerril de la Sierra;Mujer;De 55 a 59 años;177
18;Becerril de la Sierra;Mujer;De 60 a 64 años;127
18;Becerril de la Sierra;Mujer;De 65 a 69 años;128
18;Becerril de la Sierra;Mujer;De 70 a 74 años;100
18;Becerril de la Sierra;Mujer;De 75 a 79 años;75
18;Becerril de la Sierra;Mujer;De 80 a 84 años;61
18;Becerril de la Sierra;Mujer;De 85 a 89 años;55
18;Becerril de la Sierra;Mujer;De 90 a 94 años;22
18;Becerril de la Sierra;Mujer;De 95 a 99 años;5
18;Becerril de la Sierra;Mujer;De 100 y más años;2
19;Belmonte de Tajo;Hombre;De 0 a 4 años;44
19;Belmonte de Tajo;Hombre;De 5 a 9 años;52
19;Belmonte de Tajo;Hombre;De 10 a 14 años;42
19;Belmonte de Tajo;Hombre;De 15 a 19 años;41
19;Belmonte de Tajo;Hombre;De 20 a 24 años;39
19;Belmonte de Tajo;Hombre;De 25 a 29 años;58
19;Belmonte de Tajo;Hombre;De 30 a 34 años;71
19;Belmonte de Tajo;Hombre;De 35 a 39 años;79
19;Belmonte de Tajo;Hombre;De 40 a 44 años;67
19;Belmonte de Tajo;Hombre;De 45 a 49 años;70
19;Belmonte de Tajo;Hombre;De 50 a 54 años;54
19;Belmonte de Tajo;Hombre;De 55 a 59 años;61
19;Belmonte de Tajo;Hombre;De 60 a 64 años;50
19;Belmonte de Tajo;Hombre;De 65 a 69 años;36
19;Belmonte de Tajo;Hombre;De 70 a 74 años;34
19;Belmonte de Tajo;Hombre;De 75 a 79 años;16
19;Belmonte de Tajo;Hombre;De 80 a 84 años;19
19;Belmonte de Tajo;Hombre;De 85 a 89 años;11
19;Belmonte de Tajo;Hombre;De 90 a 94 años;10
19;Belmonte de Tajo;Hombre;De 95 a 99 años;0
19;Belmonte de Tajo;Hombre;De 100 y más años;0
19;Belmonte de Tajo;Mujer;De 0 a 4 años;29
19;Belmonte de Tajo;Mujer;De 5 a 9 años;38
19;Belmonte de Tajo;Mujer;De 10 a 14 años;38
19;Belmonte de Tajo;Mujer;De 15 a 19 años;31
19;Belmonte de Tajo;Mujer;De 20 a 24 años;31
19;Belmonte de Tajo;Mujer;De 25 a 29 años;51
19;Belmonte de Tajo;Mujer;De 30 a 34 años;63
19;Belmonte de Tajo;Mujer;De 35 a 39 años;67
19;Belmonte de Tajo;Mujer;De 40 a 44 años;64
19;Belmonte de Tajo;Mujer;De 45 a 49 años;58
19;Belmonte de Tajo;Mujer;De 50 a 54 años;57
19;Belmonte de Tajo;Mujer;De 55 a 59 años;57
19;Belmonte de Tajo;Mujer;De 60 a 64 años;43
19;Belmonte de Tajo;Mujer;De 65 a 69 años;38
19;Belmonte de Tajo;Mujer;De 70 a 74 años;27
19;Belmonte de Tajo;Mujer;De 75 a 79 años;22
19;Belmonte de Tajo;Mujer;De 80 a 84 años;25
19;Belmonte de Tajo;Mujer;De 85 a 89 años;29
19;Belmonte de Tajo;Mujer;De 90 a 94 años;5
19;Belmonte de Tajo;Mujer;De 95 a 99 años;0
19;Belmonte de Tajo;Mujer;De 100 y más años;1
21;Berrueco (El);Hombre;De 0 a 4 años;21
21;Berrueco (El);Hombre;De 5 a 9 años;16
21;Berrueco (El);Hombre;De 10 a 14 años;20
21;Berrueco (El);Hombre;De 15 a 19 años;11
21;Berrueco (El);Hombre;De 20 a 24 años;10
21;Berrueco (El);Hombre;De 25 a 29 años;12
21;Berrueco (El);Hombre;De 30 a 34 años;21
21;Berrueco (El);Hombre;De 35 a 39 años;24
21;Berrueco (El);Hombre;De 40 a 44 años;28
21;Berrueco (El);Hombre;De 45 a 49 años;23
21;Berrueco (El);Hombre;De 50 a 54 años;27
21;Berrueco (El);Hombre;De 55 a 59 años;36
21;Berrueco (El);Hombre;De 60 a 64 años;27
21;Berrueco (El);Hombre;De 65 a 69 años;28
21;Berrueco (El);Hombre;De 70 a 74 años;34
21;Berrueco (El);Hombre;De 75 a 79 años;10
21;Berrueco (El);Hombre;De 80 a 84 años;17
21;Berrueco (El);Hombre;De 85 a 89 años;11
21;Berrueco (El);Hombre;De 90 a 94 años;7
21;Berrueco (El);Hombre;De 95 a 99 años;1
21;Berrueco (El);Hombre;De 100 y más años;0
21;Berrueco (El);Mujer;De 0 a 4 años;18
21;Berrueco (El);Mujer;De 5 a 9 años;22
21;Berrueco (El);Mujer;De 10 a 14 años;19
21;Berrueco (El);Mujer;De 15 a 19 años;16
21;Berrueco (El);Mujer;De 20 a 24 años;15
21;Berrueco (El);Mujer;De 25 a 29 años;16
21;Berrueco (El);Mujer;De 30 a 34 años;24
21;Berrueco (El);Mujer;De 35 a 39 años;34
21;Berrueco (El);Mujer;De 40 a 44 años;29
21;Berrueco (El);Mujer;De 45 a 49 años;17
21;Berrueco (El);Mujer;De 50 a 54 años;19
21;Berrueco (El);Mujer;De 55 a 59 años;23
21;Berrueco (El);Mujer;De 60 a 64 años;17
21;Berrueco (El);Mujer;De 65 a 69 años;14
21;Berrueco (El);Mujer;De 70 a 74 años;11
21;Berrueco (El);Mujer;De 75 a 79 años;19
21;Berrueco (El);Mujer;De 80 a 84 años;18
21;Berrueco (El);Mujer;De 85 a 89 años;16
21;Berrueco (El);Mujer;De 90 a 94 años;10
21;Berrueco (El);Mujer;De 95 a 99 años;2
21;Berrueco (El);Mujer;De 100 y más años;0
20;Berzosa del Lozoya;Hombre;De 0 a 4 años;1
20;Berzosa del Lozoya;Hombre;De 5 a 9 años;4
20;Berzosa del Lozoya;Hombre;De 10 a 14 años;11
20;Berzosa del Lozoya;Hombre;De 15 a 19 años;13
20;Berzosa del Lozoya;Hombre;De 20 a 24 años;7
20;Berzosa del Lozoya;Hombre;De 25 a 29 años;5
20;Berzosa del Lozoya;Hombre;De 30 a 34 años;4
20;Berzosa del Lozoya;Hombre;De 35 a 39 años;10
20;Berzosa del Lozoya;Hombre;De 40 a 44 años;7
20;Berzosa del Lozoya;Hombre;De 45 a 49 años;10
20;Berzosa del Lozoya;Hombre;De 50 a 54 años;12
20;Berzosa del Lozoya;Hombre;De 55 a 59 años;10
20;Berzosa del Lozoya;Hombre;De 60 a 64 años;10
20;Berzosa del Lozoya;Hombre;De 65 a 69 años;4
20;Berzosa del Lozoya;Hombre;De 70 a 74 años;5
20;Berzosa del Lozoya;Hombre;De 75 a 79 años;3
20;Berzosa del Lozoya;Hombre;De 80 a 84 años;2
20;Berzosa del Lozoya;Hombre;De 85 a 89 años;1
20;Berzosa del Lozoya;Hombre;De 90 a 94 años;1
20;Berzosa del Lozoya;Hombre;De 95 a 99 años;0
20;Berzosa del Lozoya;Hombre;De 100 y más años;0
20;Berzosa del Lozoya;Mujer;De 0 a 4 años;2
20;Berzosa del Lozoya;Mujer;De 5 a 9 años;1
20;Berzosa del Lozoya;Mujer;De 10 a 14 años;9
20;Berzosa del Lozoya;Mujer;De 15 a 19 años;6
20;Berzosa del Lozoya;Mujer;De 20 a 24 años;2
20;Berzosa del Lozoya;Mujer;De 25 a 29 años;3
20;Berzosa del Lozoya;Mujer;De 30 a 34 años;4
20;Berzosa del Lozoya;Mujer;De 35 a 39 años;5
20;Berzosa del Lozoya;Mujer;De 40 a 44 años;4
20;Berzosa del Lozoya;Mujer;De 45 a 49 años;6
20;Berzosa del Lozoya;Mujer;De 50 a 54 años;7
20;Berzosa del Lozoya;Mujer;De 55 a 59 años;6
20;Berzosa del Lozoya;Mujer;De 60 a 64 años;9
20;Berzosa del Lozoya;Mujer;De 65 a 69 años;4
20;Berzosa del Lozoya;Mujer;De 70 a 74 años;4
20;Berzosa del Lozoya;Mujer;De 75 a 79 años;0
20;Berzosa del Lozoya;Mujer;De 80 a 84 años;1
20;Berzosa del Lozoya;Mujer;De 85 a 89 años;4
20;Berzosa del Lozoya;Mujer;De 90 a 94 años;4
20;Berzosa del Lozoya;Mujer;De 95 a 99 años;1
20;Berzosa del Lozoya;Mujer;De 100 y más años;1
22;Boadilla del Monte;Hombre;De 0 a 4 años;1540
22;Boadilla del Monte;Hombre;De 5 a 9 años;2201
22;Boadilla del Monte;Hombre;De 10 a 14 años;2522
22;Boadilla del Monte;Hombre;De 15 a 19 años;1673
22;Boadilla del Monte;Hombre;De 20 a 24 años;1233
22;Boadilla del Monte;Hombre;De 25 a 29 años;941
22;Boadilla del Monte;Hombre;De 30 a 34 años;1073
22;Boadilla del Monte;Hombre;De 35 a 39 años;1619
22;Boadilla del Monte;Hombre;De 40 a 44 años;2568
22;Boadilla del Monte;Hombre;De 45 a 49 años;2909
22;Boadilla del Monte;Hombre;De 50 a 54 años;2071
22;Boadilla del Monte;Hombre;De 55 a 59 años;1407
22;Boadilla del Monte;Hombre;De 60 a 64 años;895
22;Boadilla del Monte;Hombre;De 65 a 69 años;827
22;Boadilla del Monte;Hombre;De 70 a 74 años;697
22;Boadilla del Monte;Hombre;De 75 a 79 años;438
22;Boadilla del Monte;Hombre;De 80 a 84 años;317
22;Boadilla del Monte;Hombre;De 85 a 89 años;155
22;Boadilla del Monte;Hombre;De 90 a 94 años;59
22;Boadilla del Monte;Hombre;De 95 a 99 años;18
22;Boadilla del Monte;Hombre;De 100 y más años;0
22;Boadilla del Monte;Mujer;De 0 a 4 años;1445
22;Boadilla del Monte;Mujer;De 5 a 9 años;2156
22;Boadilla del Monte;Mujer;De 10 a 14 años;2386
22;Boadilla del Monte;Mujer;De 15 a 19 años;1601
22;Boadilla del Monte;Mujer;De 20 a 24 años;1173
22;Boadilla del Monte;Mujer;De 25 a 29 años;987
22;Boadilla del Monte;Mujer;De 30 a 34 años;1255
22;Boadilla del Monte;Mujer;De 35 a 39 años;1939
22;Boadilla del Monte;Mujer;De 40 a 44 años;2993
22;Boadilla del Monte;Mujer;De 45 a 49 años;3023
22;Boadilla del Monte;Mujer;De 50 a 54 años;1975
22;Boadilla del Monte;Mujer;De 55 a 59 años;1366
22;Boadilla del Monte;Mujer;De 60 a 64 años;964
22;Boadilla del Monte;Mujer;De 65 a 69 años;964
22;Boadilla del Monte;Mujer;De 70 a 74 años;770
22;Boadilla del Monte;Mujer;De 75 a 79 años;472
22;Boadilla del Monte;Mujer;De 80 a 84 años;372
22;Boadilla del Monte;Mujer;De 85 a 89 años;247
22;Boadilla del Monte;Mujer;De 90 a 94 años;167
22;Boadilla del Monte;Mujer;De 95 a 99 años;34
22;Boadilla del Monte;Mujer;De 100 y más años;11
23;Boalo (El);Hombre;De 0 a 4 años;229
23;Boalo (El);Hombre;De 5 a 9 años;299
23;Boalo (El);Hombre;De 10 a 14 años;281
23;Boalo (El);Hombre;De 15 a 19 años;187
23;Boalo (El);Hombre;De 20 a 24 años;128
23;Boalo (El);Hombre;De 25 a 29 años;151
23;Boalo (El);Hombre;De 30 a 34 años;178
23;Boalo (El);Hombre;De 35 a 39 años;312
23;Boalo (El);Hombre;De 40 a 44 años;445
23;Boalo (El);Hombre;De 45 a 49 años;425
23;Boalo (El);Hombre;De 50 a 54 años;300
23;Boalo (El);Hombre;De 55 a 59 años;216
23;Boalo (El);Hombre;De 60 a 64 años;172
23;Boalo (El);Hombre;De 65 a 69 años;151
23;Boalo (El);Hombre;De 70 a 74 años;110
23;Boalo (El);Hombre;De 75 a 79 años;58
23;Boalo (El);Hombre;De 80 a 84 años;35
23;Boalo (El);Hombre;De 85 a 89 años;28
23;Boalo (El);Hombre;De 90 a 94 años;13
23;Boalo (El);Hombre;De 95 a 99 años;6
23;Boalo (El);Hombre;De 100 y más años;0
23;Boalo (El);Mujer;De 0 a 4 años;239
23;Boalo (El);Mujer;De 5 a 9 años;282
23;Boalo (El);Mujer;De 10 a 14 años;260
23;Boalo (El);Mujer;De 15 a 19 años;152
23;Boalo (El);Mujer;De 20 a 24 años;133
23;Boalo (El);Mujer;De 25 a 29 años;159
23;Boalo (El);Mujer;De 30 a 34 años;179
23;Boalo (El);Mujer;De 35 a 39 años;343
23;Boalo (El);Mujer;De 40 a 44 años;456
23;Boalo (El);Mujer;De 45 a 49 años;382
23;Boalo (El);Mujer;De 50 a 54 años;279
23;Boalo (El);Mujer;De 55 a 59 años;190
23;Boalo (El);Mujer;De 60 a 64 años;139
23;Boalo (El);Mujer;De 65 a 69 años;126
23;Boalo (El);Mujer;De 70 a 74 años;114
23;Boalo (El);Mujer;De 75 a 79 años;62
23;Boalo (El);Mujer;De 80 a 84 años;62
23;Boalo (El);Mujer;De 85 a 89 años;48
23;Boalo (El);Mujer;De 90 a 94 años;18
23;Boalo (El);Mujer;De 95 a 99 años;9
23;Boalo (El);Mujer;De 100 y más años;2
24;Braojos;Hombre;De 0 a 4 años;5
24;Braojos;Hombre;De 5 a 9 años;6
24;Braojos;Hombre;De 10 a 14 años;3
24;Braojos;Hombre;De 15 a 19 años;9
24;Braojos;Hombre;De 20 a 24 años;10
24;Braojos;Hombre;De 25 a 29 años;7
24;Braojos;Hombre;De 30 a 34 años;6
24;Braojos;Hombre;De 35 a 39 años;13
24;Braojos;Hombre;De 40 a 44 años;5
24;Braojos;Hombre;De 45 a 49 años;12
24;Braojos;Hombre;De 50 a 54 años;12
24;Braojos;Hombre;De 55 a 59 años;10
24;Braojos;Hombre;De 60 a 64 años;6
24;Braojos;Hombre;De 65 a 69 años;4
24;Braojos;Hombre;De 70 a 74 años;5
24;Braojos;Hombre;De 75 a 79 años;3
24;Braojos;Hombre;De 80 a 84 años;5
24;Braojos;Hombre;De 85 a 89 años;1
24;Braojos;Hombre;De 90 a 94 años;0
24;Braojos;Hombre;De 95 a 99 años;0
24;Braojos;Hombre;De 100 y más años;0
24;Braojos;Mujer;De 0 a 4 años;1
24;Braojos;Mujer;De 5 a 9 años;3
24;Braojos;Mujer;De 10 a 14 años;5
24;Braojos;Mujer;De 15 a 19 años;9
24;Braojos;Mujer;De 20 a 24 años;7
24;Braojos;Mujer;De 25 a 29 años;4
24;Braojos;Mujer;De 30 a 34 años;6
24;Braojos;Mujer;De 35 a 39 años;5
24;Braojos;Mujer;De 40 a 44 años;6
24;Braojos;Mujer;De 45 a 49 años;9
24;Braojos;Mujer;De 50 a 54 años;11
24;Braojos;Mujer;De 55 a 59 años;2
24;Braojos;Mujer;De 60 a 64 años;5
24;Braojos;Mujer;De 65 a 69 años;4
24;Braojos;Mujer;De 70 a 74 años;2
24;Braojos;Mujer;De 75 a 79 años;2
24;Braojos;Mujer;De 80 a 84 años;1
24;Braojos;Mujer;De 85 a 89 años;4
24;Braojos;Mujer;De 90 a 94 años;0
24;Braojos;Mujer;De 95 a 99 años;0
24;Braojos;Mujer;De 100 y más años;0
25;Brea de Tajo;Hombre;De 0 a 4 años;10
25;Brea de Tajo;Hombre;De 5 a 9 años;13
25;Brea de Tajo;Hombre;De 10 a 14 años;14
25;Brea de Tajo;Hombre;De 15 a 19 años;28
25;Brea de Tajo;Hombre;De 20 a 24 años;26
25;Brea de Tajo;Hombre;De 25 a 29 años;13
25;Brea de Tajo;Hombre;De 30 a 34 años;16
25;Brea de Tajo;Hombre;De 35 a 39 años;12
25;Brea de Tajo;Hombre;De 40 a 44 años;26
25;Brea de Tajo;Hombre;De 45 a 49 años;21
25;Brea de Tajo;Hombre;De 50 a 54 años;20
25;Brea de Tajo;Hombre;De 55 a 59 años;17
25;Brea de Tajo;Hombre;De 60 a 64 años;18
25;Brea de Tajo;Hombre;De 65 a 69 años;17
25;Brea de Tajo;Hombre;De 70 a 74 años;17
25;Brea de Tajo;Hombre;De 75 a 79 años;7
25;Brea de Tajo;Hombre;De 80 a 84 años;22
25;Brea de Tajo;Hombre;De 85 a 89 años;6
25;Brea de Tajo;Hombre;De 90 a 94 años;5
25;Brea de Tajo;Hombre;De 95 a 99 años;0
25;Brea de Tajo;Hombre;De 100 y más años;0
25;Brea de Tajo;Mujer;De 0 a 4 años;5
